image,split,source_video,source_frame,detection_index,obb_class,obb_conf,obb_cx,obb_cy,obb_w,obb_h,obb_rotation,crop_width,crop_height
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00102.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2400,2,0,0.891644,515.473,823.078,366.202,104.071,0.546207,454,129
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00103.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2400,3,0,0.888653,207.225,707.951,101.314,363.345,1.325492,126,451
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00104.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2400,4,0,0.834674,379.511,515.181,366.623,106.050,0.220204,455,132
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00105.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2520,0,0,0.900789,403.715,601.292,362.008,105.364,0.049888,449,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00106.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2520,1,0,0.899327,317.148,213.768,366.543,104.321,0.463057,455,129
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00107.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2520,2,0,0.888195,509.624,820.109,366.286,104.071,0.552597,454,129
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00108.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2520,3,0,0.886021,207.250,708.076,101.319,363.407,1.322398,126,451
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00109.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2520,4,0,0.858361,379.477,515.316,366.581,105.301,0.224342,455,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00110.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2640,0,0,0.905741,414.245,601.068,364.085,106.006,0.050796,451,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00111.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2640,1,0,0.898483,490.637,834.983,364.134,96.185,0.287614,452,119
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00112.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2640,2,0,0.895626,317.188,213.576,366.489,104.130,0.459538,454,129
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00113.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2640,3,0,0.885552,244.503,718.418,97.581,360.886,1.409056,121,447
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00114.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2640,4,0,0.845888,379.545,515.009,366.548,105.826,0.222979,455,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00115.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2760,0,0,0.903158,414.158,601.120,364.124,105.600,0.051278,452,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00116.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2760,1,0,0.899822,317.176,213.611,366.499,104.525,0.459645,454,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00117.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2760,2,0,0.896491,255.087,716.663,100.200,365.130,1.387553,124,453
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00118.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2760,3,0,0.894115,498.463,832.454,365.937,99.331,0.302438,454,123
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00119.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2760,4,0,0.842179,379.434,515.302,366.594,105.711,0.220960,455,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00120.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2880,0,0,0.902427,497.736,833.905,365.521,100.861,0.323258,453,125
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00121.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2880,1,0,0.899942,414.189,601.375,364.088,105.347,0.049618,451,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00122.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2880,2,0,0.893349,317.201,213.614,366.571,104.541,0.456825,455,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00123.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2880,3,0,0.891960,255.359,716.762,102.000,365.850,1.380991,126,454
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00124.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,2880,4,0,0.848546,379.450,515.275,366.634,105.460,0.219819,455,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00125.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3000,0,0,0.903168,480.063,829.556,356.784,94.903,0.256973,442,118
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00126.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3000,1,0,0.902013,414.309,601.527,363.998,104.674,0.045700,451,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00127.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3000,2,0,0.896565,317.141,213.766,366.594,104.669,0.462212,455,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00128.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3000,3,0,0.895302,255.540,715.976,99.503,365.686,1.375219,123,453
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00129.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3000,4,0,0.842262,368.048,513.142,365.943,108.130,0.233206,454,134
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00130.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3120,0,0,0.904818,414.506,601.701,364.342,105.120,0.049798,452,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00131.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3120,1,0,0.897962,317.143,213.587,366.454,105.065,0.459983,454,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00132.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3120,2,0,0.891801,496.774,838.828,363.948,100.345,0.225817,451,124
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00133.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3120,3,0,0.891257,255.524,714.586,99.834,365.899,1.358217,124,454
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00134.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3120,4,0,0.840232,379.390,515.683,366.591,105.920,0.222081,455,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00135.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3240,0,0,0.902418,317.031,214.001,366.496,104.679,0.460707,454,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00136.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3240,1,0,0.898815,414.272,601.799,364.432,105.137,0.049359,452,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00137.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3240,2,0,0.890528,496.428,838.930,363.547,100.148,0.231469,451,124
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00138.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3240,3,0,0.887843,255.529,714.099,99.053,365.534,1.351282,123,453
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00139.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3240,4,0,0.851371,379.380,515.667,366.603,105.767,0.222379,455,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00140.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3360,0,0,0.900888,317.126,213.716,366.526,105.273,0.464322,454,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00141.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3360,1,0,0.892127,414.482,602.001,364.608,105.268,0.048311,452,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00142.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3360,2,0,0.889713,496.417,839.279,363.673,100.733,0.233866,451,125
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00143.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3360,3,0,0.885558,255.562,713.813,98.950,365.383,1.354962,123,453
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00144.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3360,4,0,0.832423,379.351,515.794,366.514,105.115,0.219992,454,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00145.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3480,0,0,0.898669,317.222,213.665,366.631,105.028,0.462679,455,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00146.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3480,1,0,0.896298,414.595,602.014,364.418,105.435,0.043483,452,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00147.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3480,2,0,0.889754,496.522,839.628,363.932,101.239,0.232942,451,126
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00148.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3480,3,0,0.884665,245.705,718.153,96.757,358.116,1.354614,120,444
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00149.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3480,4,0,0.843946,379.348,515.738,366.625,106.300,0.219545,455,132
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00150.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3600,0,0,0.901391,316.970,214.132,366.532,104.110,0.464772,454,129
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00151.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3600,1,0,0.895569,414.537,602.128,364.630,105.563,0.048471,452,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00152.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3600,2,0,0.888884,496.589,839.785,364.195,101.816,0.232716,452,126
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00153.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3600,3,0,0.887735,245.891,717.967,96.459,357.710,1.356746,120,444
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00154.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3600,4,0,0.844780,379.289,515.923,366.600,105.853,0.219572,455,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00155.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3720,0,0,0.898860,316.935,214.310,366.624,103.894,0.461930,455,129
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00156.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3720,1,0,0.898385,414.477,602.073,364.269,105.300,0.047544,452,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00157.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3720,2,0,0.896312,499.531,840.312,364.760,102.255,0.226544,452,127
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00158.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3720,3,0,0.885980,245.869,717.938,96.169,357.562,1.359511,119,443
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00159.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3720,4,0,0.843408,379.324,515.973,366.590,106.177,0.222332,455,132
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00160.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3840,0,0,0.898043,414.579,602.165,364.324,105.078,0.047729,452,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00161.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3840,1,0,0.894147,498.969,840.033,363.465,101.987,0.229395,451,126
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00162.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3840,2,0,0.890393,246.118,717.450,96.320,356.903,1.352375,119,443
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00163.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3840,3,0,0.889705,316.890,214.465,366.715,104.556,0.460000,455,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00164.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3840,4,0,0.833845,367.914,513.736,366.059,108.624,0.233969,454,135
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00165.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3960,0,0,0.894262,316.797,214.615,366.683,104.472,0.466811,455,130
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\val\images\公蝦仰拍-2_crop_00166.jpg,val,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3960,1,0,0.893825,488.866,837.701,365.733,100.356,0.155933,454,124
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00167.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3960,2,0,0.890536,403.759,601.896,363.064,101.059,0.056566,450,125
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00168.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3960,3,0,0.862192,269.865,716.223,95.658,361.069,1.368014,119,448
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00169.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,3960,4,0,0.845680,379.316,516.231,366.510,105.668,0.219444,454,131
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00170.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,4080,0,0,0.902504,403.572,602.343,362.644,102.807,0.040824,450,127
C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\HBB\shrimp_HBB_dataset_from_obb\train\images\公蝦仰拍-2_crop_00171.jpg,train,C:\Users\lab509\Shrimp-Project\Shrimp-Yolo\Train\male-female-shrimp\OBB\..\video\公蝦仰拍-2.mp4,4080,1,0,0.890962,316.676,214.912,366.748,104.904,0.464216,455,130
